"Gene","Global","Intra","CellType"
"RNASE6",0.539124376375152,0.7113313325963,"memory b cell"
"RNASEK",0.446272737875054,0.273586844046614,"memory b cell"
"RNF220",0.599547633928749,0.494791674548114,"memory b cell"
"RNPEP",0.506608413380577,0.110500619572,"memory b cell"
"RNU1-122P",1431251054077639,280529524.488753,"memory b cell"
"RNU2-63P",15744903603838088,7989435201745541,"memory b cell"
"RNU4-1",9898037693658970,274358161.145247,"memory b cell"
"RNU4-2",0.286964848441348,2808682380325164,"memory b cell"
"RNU4ATAC",1039507012256827,661621878602.456,"memory b cell"
"RNU5A-1",20743588333992696,4670166943510948,"memory b cell"
"RNU5B-1",115647009084629552,491117981653194,"memory b cell"
"RNU5D-1",5673409774657822,519543785.68865,"memory b cell"
"RNU5E-4P",21008867343893408,110728205187697,"memory b cell"
"RNU5F-1",5240022953838423,85542351.1757248,"memory b cell"
"RNVU1-15",4426800037340990,12818979142997094,"memory b cell"
"RNVU1-19",16170487475404012,1973640450553550,"memory b cell"
"RNVU1-4",449783769231.299,2970092992597.07,"memory b cell"
"RNVU1-6",5492909074133849,40186434374575232,"memory b cell"
"RPL22P1",0.334550446176235,0.575973513929805,"memory b cell"
"RPS6KA4",0.201645542738787,0.0603564716570879,"memory b cell"
"RRP12",0.204796225924488,0.0810512362684099,"memory b cell"
"RUNX1",1.20028423184044,0.393753961660083,"memory b cell"
"S100PBP",0.350666532591618,0.253069358716965,"memory b cell"
"S100Z",18248832721851868,9565658736.28893,"memory b cell"
"S1PR5",106379817822531264,NA,"memory b cell"
"SAMD3",2756660754721085,NA,"memory b cell"
"SAP30",0.679459592900534,0.00684115384115276,"memory b cell"
"SASH3",0.926824392911842,0.675006304146994,"memory b cell"
"SCIMP",0.424326025445148,0.933700311642091,"memory b cell"
"SDR42E2",0.126991957317056,16284949429630250,"memory b cell"
"SERPINB8",0.256220077936987,0.0306610115856099,"memory b cell"
"SH2D1B",34015950192649544,NA,"memory b cell"
"SH2D3C",0.228727832814991,0.219689101815274,"memory b cell"
"SH3BP1",0.361619425226934,0.241582096189734,"memory b cell"
"SH3BP2",0.88601839155951,0.207443836672597,"memory b cell"
"SIGLEC7",0.102037414764634,NA,"memory b cell"
"SIGLEC9",0.118811110994968,NA,"memory b cell"
"SIRPB2",0.102566686296488,0.00327260396353104,"memory b cell"
"SLC12A9",0.371720551064541,0.157392233655814,"memory b cell"
"SLC17A9",0.0634354545987502,14343837819495856,"memory b cell"
"SLC36A4",0.569206124131492,0.315559293414808,"memory b cell"
"SLC39A10",0.66068790696289,1.36822720836784,"memory b cell"
"SLFN13",0.0798259297245819,0.063105992565318,"memory b cell"
"SNORD3A",0.893625103439998,1.38401347360237,"memory b cell"
"SNORD3B-1",0.195256768342086,222637327220231,"memory b cell"
"SNORD3B-2",2481168729205446,6131265791073371,"memory b cell"
"SNTB1",0.20480027362845,101600615.581124,"memory b cell"
"SPECC1",0.339185302638795,0.0382181696810743,"memory b cell"
"SPI1",1.07326967624243,114641146223.519,"memory b cell"
"SPIDR",0.625037232655995,0.331291987493177,"memory b cell"
"SPN",0.73794356693565,0.051779686270414,"memory b cell"
"SPTLC2",1.23520099460377,0.543638830593927,"memory b cell"
"SRGAP2",0.426313932517412,0.0700622010317572,"memory b cell"
"STAB1",0.31128998301765,NA,"memory b cell"
"STAG3L3",0.177556794709175,0.148551038390718,"memory b cell"
"SUGP2",1.24713457970931,1.61128729937646,"memory b cell"
"SULT1A3",4291405990860928,226060965712.698,"memory b cell"
"SYK",2.04394750486419,5.08020220181546,"memory b cell"
"SYNE3",0.396527374011054,0.249339327745857,"memory b cell"
"TAF10",0.761696920433216,0.783346311890485,"memory b cell"
"TBC1D10C",0.599773999771575,13.3440357667543,"memory b cell"
"TBX21",39637405122181096,NA,"memory b cell"
"TBXAS1",0.790857383705333,0.13350993881537,"memory b cell"
"TCOF1",0.482815753216134,0.473141276701412,"memory b cell"
"TET2",1.21519818754674,0.278667755823648,"memory b cell"
"TFEB",0.301741043937459,0.465372103069944,"memory b cell"
"TFEC",0.408334183115465,0.131248965402525,"memory b cell"
"TLR4",0.378901790113513,NA,"memory b cell"
"TMC8",0.498656917647173,0.769764877012016,"memory b cell"
"TMEM107",0.463080600907153,0.864350508968987,"memory b cell"
"TMEM170B",0.186255432010683,0.0191523803548002,"memory b cell"
"TMIGD2",11319176247897406,0.00935422193336526,"memory b cell"
"TMPO-AS1",8317450822027600,25115949220344880,"memory b cell"
"TNFAIP8L2",0.170905944567625,52740870.4360135,"memory b cell"
"TNFSF13",2768524451785809,27072679549.285,"memory b cell"
"TNRC18",0.728116614281267,0.0559531128349776,"memory b cell"
"TPTEP2",0.121201041234135,0.246751144805785,"memory b cell"
"TRAPPC5",0.0828267315666004,46733314452.2989,"memory b cell"
"TRIM14",0.437225350264115,0.154513974322575,"memory b cell"
"TSPAN32",0.0726003368112171,47857346.9484316,"memory b cell"
"TTC7A",0.35411931320032,0.220208202745435,"memory b cell"
"TXK",0.132056008279371,0.011681403728794,"memory b cell"
"TXLNGY",0.629813951971537,1.75057889817776,"memory b cell"
"TYK2",0.399141683390338,0.147562218576476,"memory b cell"
"UBXN11",0.244965504249532,0.0734890138416233,"memory b cell"
"UNC13D",0.437544918123623,0.158426346962825,"memory b cell"
"UNC93B1",0.54286160948257,0.516303874997153,"memory b cell"
"USP24",0.683492347729922,0.601887262276691,"memory b cell"
"USP28",0.154105905254244,0.0721427202386793,"memory b cell"
"USP9Y",0.209613084761395,0.325716123906518,"memory b cell"
"UTY",0.441509777723531,0.308070332692026,"memory b cell"
"VAV3",0.71414131369541,0.427086813983355,"memory b cell"
"VCAN",0.411128694705129,NA,"memory b cell"
"WASH3P",0.234669469933357,0.104652523873608,"memory b cell"
"WASH5P",0.226648362947066,0.14057746243187,"memory b cell"
"WASHC2C",0.489962348479326,0.32847365401518,"memory b cell"
"WDFY2",0.532473298077462,0.185810000848988,"memory b cell"
"WDFY4",0.15441147608172,14641302357.8031,"memory b cell"
"WDR74",0.666891643983683,1.25585887227905,"memory b cell"
"WDR81",0.119458404011366,112878229933982,"memory b cell"
"WDR83OS",4882154681921342,9720339932690.12,"memory b cell"
"YEATS2",0.210666268608323,0.0742577740131865,"memory b cell"
"Z93241.1",0.157398948922411,8289714620246970,"memory b cell"
"Z93930.2",0.352546821691505,0.0284714486303619,"memory b cell"
"Z97192.3",15457485602028884,86610037369.8581,"memory b cell"
"ZAP70",6277660076622571,NA,"memory b cell"
"ZBTB37",0.150503809186983,0.0870805978245845,"memory b cell"
"ZCWPW2",3196129753273586,944245468605097,"memory b cell"
"ZDHHC20",0.674450292507671,0.424604491360528,"memory b cell"
"ZEB2-AS1",11529885253897428,189887199.825743,"memory b cell"
"ZFY",0.228436133610937,0.185506916167522,"memory b cell"
"ZMYND8",1.0900314203509,0.850105596922967,"memory b cell"
"ZNF276",0.292407186476494,0.150781146757575,"memory b cell"
"ZNF445",0.318577791029399,0.0983471399073707,"memory b cell"
"ZNF808",0.0904267415543862,0.044148505721266,"memory b cell"
"ZYX",1.51291655701371,1.02026942945271,"memory b cell"
